Phantasy Star Online Episode I&II Plus (GC)
File list contributed by WhisperWind

Size   Filename      Directory
34960   map_aancient01_04s.GVM      Scene
131472   map_space02_01s.GVM      Scene
224   map_cave01_03s.GVM      Scene
131472   map_space02_02s.GVM      Scene
34960   map_aancient01_03s.GVM      Scene
1217408   map_vs01.GVM      Scene
224   map_cave01_02s.GVM      Scene
108832   map_vs01_00s.GVM      Scene
34960   map_aancient01_02s.GVM      Scene
555840   map_boss01.GVM      Scene
224   map_cave01_01s.GVM      Scene
131472   map_vs01_01s.GVM      Scene
34960   map_aancient01_01s.GVM      Scene
883008   map_boss01sw.GVM      Scene
224   map_cave01_00s.GVM      Scene
131472   map_vs01_02s.GVM      Scene
1446272   map_vs02.GVM      Scene
1440192   map_cave01.GVM      Scene
118208   map_boss02.GVM      Scene
131472   map_boss08s.GVM      Scene
34960   map_aancient01_00s.GVM      Scene
764576   map_boss08.GVM      Scene
661568   map_boss03.GVM      Scene
33424   map_vs02_00s.GVM      Scene
419408   map_boss07.GVM      Scene
1048704   map_aancient01.GVM      Scene
854336   map_boss05.gvm      Scene
673184   map_boss06.GVM      Scene
197776   map_boss05s.GVM      Scene
726448   map_lobby_red_be00.GVM      Scene
432   map_jungle06_00s.njm      Scene
500   map_jungle04_02s.njm      Scene
500   map_jungle04_01s.njm      Scene
500   map_jungle04_00s.njm      Scene
660   map_boss05s.njm      Scene
500   map_jungle03_00s.njm      Scene
384   map_jungle02_00s.njm      Scene
500   map_jungle01_00s.njm      Scene
464   map_jungle05_00s.njm      Scene
686368   map_boss06n.rel      Scene
2176   map_boss06r.rel      Scene
320736   map_boss03n.rel      Scene
405920   map_vs02_02c.rel      Scene
3008   map_boss07c.rel      Scene
19744   map_boss03c.rel      Scene
53824   map_boss07n.rel      Scene
480   map_boss07r.rel      Scene
480   map_boss02r.rel      Scene
26304   map_vs02_01r.rel      Scene
5440   map_boss08c.rel      Scene
386112   map_boss08n.rel      Scene
474048   map_boss08nm.rel      Scene
1504   map_boss08r.rel      Scene
41408   map_boss02n.rel      Scene
1216   map_boss02c.rel      Scene
608   map_boss01swr.rel      Scene
731488   map_vs02_01n.rel      Scene
222720   map_boss01swn.rel      Scene
363776   map_cave01_00c.rel      Scene
490304   map_cave01_00n.rel      Scene
26848   map_cave01_00r.rel      Scene
1760   map_boss01swc.rel      Scene
325120   map_vs02_01c.rel      Scene
461984   map_aancient01_00c.rel      Scene
608   map_boss01r.rel      Scene
372704   map_cave01_01c.rel      Scene
491328   map_cave01_01n.rel      Scene
29600   map_cave01_01r.rel      Scene
91200   map_boss01n.rel      Scene
1888   map_boss01c.rel      Scene
704448   map_aancient01_00n.rel      Scene
19872   map_ancient03_04r.rel      Scene
387648   map_cave01_02c.rel      Scene
490624   map_cave01_02n.rel      Scene
30048   map_cave01_02r.rel      Scene
565312   map_ancient03_04n.rel      Scene
221856   map_ancient03_04c.rel      Scene
48864   map_aancient01_00r.rel      Scene
21184   map_ancient03_03r.rel      Scene
136576   map_cave01_03c.rel      Scene
486752   map_cave01_03n.rel      Scene
11328   map_cave01_03r.rel      Scene
565568   map_ancient03_03n.rel      Scene
240128   map_ancient03_03c.rel      Scene
30080   map_vs02_00r.rel      Scene
49376   map_ancient03_02r.rel      Scene
130176   map_cave01_04c.rel      Scene
487744   map_cave01_04n.rel      Scene
12448   map_cave01_04r.rel      Scene
571776   map_ancient03_02n.rel      Scene
433952   map_ancient03_02c.rel      Scene
729376   map_vs02_00n.rel      Scene
596320   map_cave01_05c.rel      Scene
493088   map_cave01_05n.rel      Scene
47616   map_cave01_05r.rel      Scene
57376   map_ancient03_01r.rel      Scene
572416   map_ancient03_01n.rel      Scene
469696   map_ancient03_01c.rel      Scene
263552   map_vs02_00c.rel      Scene
52608   map_ancient03_00r.rel      Scene
338016   map_cave02_00c.rel      Scene
516896   map_cave02_00n.rel      Scene
27008   map_cave02_00r.rel      Scene
572768   map_ancient03_00n.rel      Scene
462880   map_ancient03_00c.rel      Scene
384096   map_aancient01_01c.rel      Scene
16928   map_ancient02_04r.rel      Scene
312736   map_cave02_01c.rel      Scene
516832   map_cave02_01n.rel      Scene
25952   map_cave02_01r.rel      Scene
537120   map_ancient02_04n.rel      Scene
165440   map_ancient02_04c.rel      Scene
702208   map_aancient01_01n.rel      Scene
19904   map_ancient02_03r.rel      Scene
329792   map_cave02_02c.rel      Scene
516576   map_cave02_02n.rel      Scene
26752   map_cave02_02r.rel      Scene
537152   map_ancient02_03n.rel      Scene
190720   map_ancient02_03c.rel      Scene
37760   map_aancient01_01r.rel      Scene
55584   map_ancient02_02r.rel      Scene
152032   map_cave02_03c.rel      Scene
513984   map_cave02_03n.rel      Scene
12576   map_cave02_03r.rel      Scene
546400   map_ancient02_02n.rel      Scene
500736   map_ancient02_02c.rel      Scene
27040   map_vs01_02r.rel      Scene
52512   map_ancient02_01r.rel      Scene
121152   map_cave02_04c.rel      Scene
509376   map_cave02_04n.rel      Scene
10432   map_cave02_04r.rel      Scene
545632   map_ancient02_01n.rel      Scene
481824   map_ancient02_01c.rel      Scene
54752   map_ancient02_00r.rel      Scene
507424   map_vs01_02n.rel      Scene
546304   map_ancient02_00n.rel      Scene
347840   map_cave03_00c.rel      Scene
966016   map_cave03_00n.rel      Scene
28608   map_cave03_00r.rel      Scene
507776   map_ancient02_00c.rel      Scene
14560   map_ancient01_04r.rel      Scene
335616   map_vs01_02c.rel      Scene
696416   map_ancient01_04n.rel      Scene
316096   map_cave03_01c.rel      Scene
966112   map_cave03_01n.rel      Scene
27520   map_cave03_01r.rel      Scene
191680   map_ancient01_04c.rel      Scene
426048   map_aancient01_02c.rel      Scene
703328   map_aancient01_02n.rel      Scene
14112   map_ancient01_03r.rel      Scene
303360   map_cave03_02c.rel      Scene
964928   map_cave03_02n.rel      Scene
25600   map_cave03_02r.rel      Scene
696096   map_ancient01_03n.rel      Scene
162656   map_ancient01_03c.rel      Scene
43392   map_vs01_01r.rel      Scene
3808   map_boss03r.rel      Scene
95360   map_cave03_03c.rel      Scene
960640   map_cave03_03n.rel      Scene
10016   map_cave03_03r.rel      Scene
44128   map_ancient01_02r.rel      Scene
703328   map_ancient01_02n.rel      Scene
424320   map_vs01_01c.rel      Scene
426048   map_ancient01_02c.rel      Scene
110880   map_cave03_04c.rel      Scene
959872   map_cave03_04n.rel      Scene
13344   map_cave03_04r.rel      Scene
44128   map_aancient01_02r.rel      Scene
37760   map_ancient01_01r.rel      Scene
162656   map_aancient01_03c.rel      Scene
345664   map_cave03_05c.rel      Scene
965696   map_cave03_05n.rel      Scene
27904   map_cave03_05r.rel      Scene
702208   map_ancient01_01n.rel      Scene
384096   map_ancient01_01c.rel      Scene
29024   map_vs01_00r.rel      Scene
507264   map_vs01_00n.rel      Scene
70144   map_city00_00c.rel      Scene
510944   map_city00_00n.rel      Scene
48864   map_ancient01_00r.rel      Scene
296928   map_vs01_00c.rel      Scene
46208   map_darkfalz00c.rel      Scene
315328   map_darkfalz00n.rel      Scene
4288   map_darkfalz00r.rel      Scene
704448   map_ancient01_00n.rel      Scene
461984   map_ancient01_00c.rel      Scene
72096   map_forest01c.rel      Scene
728768   map_forest01n.rel      Scene
12896   map_forest01r.rel      Scene
696096   map_aancient01_03n.rel      Scene
19040   map_amachine02_05r.rel      Scene
8416   map_forest01t.rel      Scene
856928   map_amachine02_05nm.rel      Scene
14112   map_aancient01_03r.rel      Scene
856928   map_amachine02_05n.rel      Scene
73984   map_forest02c.rel      Scene
681472   map_forest02n.rel      Scene
15872   map_forest02r.rel      Scene
215296   map_amachine02_05c.rel      Scene
191680   map_aancient01_04c.rel      Scene
14528   map_amachine02_04r.rel      Scene
721792   map_amachine02_04nm.rel      Scene
22848   map_space02_02r.rel      Scene
853440   map_amachine02_04n.rel      Scene
46624   map_jungle01_00c.rel      Scene
499168   map_space02_02n.rel      Scene
1193952   map_jungle01_00n.rel      Scene
642784   map_jungle01_00nm.rel      Scene
5792   map_jungle01_00r.rel      Scene
136160   map_amachine02_04c.rel      Scene
312480   map_space02_02c.rel      Scene
25920   map_boss06c.rel      Scene
10432   map_amachine02_03r.rel      Scene
720160   map_amachine02_03nm.rel      Scene
696416   map_aancient01_04n.rel      Scene
851360   map_amachine02_03n.rel      Scene
99968   map_amachine02_03c.rel      Scene
128000   map_jungle02_00c.rel      Scene
14560   map_aancient01_04r.rel      Scene
32480   map_space02_01r.rel      Scene
1456352   map_jungle02_00n.rel      Scene
889504   map_jungle02_00nm.rel      Scene
14592   map_jungle02_00r.rel      Scene
23712   map_amachine02_02r.rel      Scene
725056   map_amachine02_02nm.rel      Scene
732736   map_vs02_02n.rel      Scene
856736   map_amachine02_02n.rel      Scene
241216   map_amachine02_02c.rel      Scene
500288   map_space02_01n.rel      Scene
441344   map_space02_01c.rel      Scene
24064   map_amachine02_01r.rel      Scene
201184   map_jungle03_00c.rel      Scene
724896   map_amachine02_01nm.rel      Scene
507776   map_aancient02_00c.rel      Scene
1627840   map_jungle03_00n.rel      Scene
672128   map_jungle03_00nm.rel      Scene
6944   map_jungle03_00r.rel      Scene
856576   map_amachine02_01n.rel      Scene
249152   map_amachine02_01c.rel      Scene
32480   map_vs02_02r.rel      Scene
546304   map_aancient02_00n.rel      Scene
23936   map_amachine02_00r.rel      Scene
856960   map_amachine02_00nm.rel      Scene
856960   map_amachine02_00n.rel      Scene
124640   map_jungle04_00c.rel      Scene
1132224   map_jungle04_00n.rel      Scene
669984   map_jungle04_00nm.rel      Scene
16544   map_jungle04_00r.rel      Scene
254720   map_amachine02_00c.rel      Scene
54752   map_aancient02_00r.rel      Scene
151936   map_boss05c.rel      Scene
26048   map_amachine01_05r.rel      Scene
866656   map_amachine01_05nm.rel      Scene
128096   map_jungle04_01c.rel      Scene
1130272   map_jungle04_01n.rel      Scene
674976   map_jungle04_01nm.rel      Scene
17120   map_jungle04_01r.rel      Scene
987072   map_amachine01_05n.rel      Scene
275648   map_amachine01_05c.rel      Scene
551936   map_boss05n.rel      Scene
481824   map_aancient02_01c.rel      Scene
11200   map_amachine01_04r.rel      Scene
96288   map_jungle04_02c.rel      Scene
1109856   map_jungle04_02n.rel      Scene
650272   map_jungle04_02nm.rel      Scene
16544   map_jungle04_02r.rel      Scene
862752   map_amachine01_04nm.rel      Scene
982304   map_amachine01_04n.rel      Scene
1120   map_boss05r.rel      Scene
126368   map_amachine01_04c.rel      Scene
30496   map_space02_00r.rel      Scene
500128   map_space02_00n.rel      Scene
8992   map_amachine01_03r.rel      Scene
861408   map_amachine01_03nm.rel      Scene
101184   map_jungle05_00c.rel      Scene
981600   map_amachine01_03n.rel      Scene
411296   map_space02_00c.rel      Scene
1583424   map_jungle05_00n.rel      Scene
804736   map_jungle05_00nm.rel      Scene
12256   map_jungle05_00r.rel      Scene
86592   map_amachine01_03c.rel      Scene
545632   map_aancient02_01n.rel      Scene
508672   map_vs01_01n.rel      Scene
24160   map_amachine01_02r.rel      Scene
52512   map_aancient02_01r.rel      Scene
866528   map_amachine01_02nm.rel      Scene
986976   map_amachine01_02n.rel      Scene
101184   map_jungle06_00c.rel      Scene
259584   map_amachine01_02c.rel      Scene
1583424   map_jungle06_00n.rel      Scene
12256   map_jungle06_00r.rel      Scene
500736   map_aancient02_02c.rel      Scene
24384   map_amachine01_01r.rel      Scene
516224   map_boss05nm.rel      Scene
867232   map_amachine01_01nm.rel      Scene
546400   map_aancient02_02n.rel      Scene
174112   map_jungle07_00c.rel      Scene
987456   map_amachine01_01n.rel      Scene
347072   map_jungle07_00n.rel      Scene
11328   map_jungle07_00r.rel      Scene
55584   map_aancient02_02r.rel      Scene
174112   map_jungle07_01c.rel      Scene
249824   map_amachine01_01c.rel      Scene
347072   map_jungle07_01n.rel      Scene
11328   map_jungle07_01r.rel      Scene
18688   map_space01_02r.rel      Scene
174112   map_jungle07_02c.rel      Scene
498688   map_space01_02n.rel      Scene
347072   map_jungle07_02n.rel      Scene
11328   map_jungle07_02r.rel      Scene
239328   map_space01_02c.rel      Scene
174112   map_jungle07_03c.rel      Scene
26400   map_amachine01_00r.rel      Scene
347072   map_jungle07_03n.rel      Scene
11328   map_jungle07_03r.rel      Scene
190720   map_aancient02_03c.rel      Scene
174112   map_jungle07_04c.rel      Scene
867936   map_amachine01_00nm.rel      Scene
347072   map_jungle07_04n.rel      Scene
11328   map_jungle07_04r.rel      Scene
988160   map_amachine01_00n.rel      Scene
537152   map_aancient02_03n.rel      Scene
280736   map_amachine01_00c.rel      Scene
94944   map_labo00_00c.rel      Scene
1410016   map_labo00_00n.rel      Scene
1350528   map_labo00_00nm.rel      Scene
32416   map_space01_01r.rel      Scene
500320   map_space01_01n.rel      Scene
38240   map_lobby_01c.rel      Scene
411744   map_lobby_01n.rel      Scene
15872   map_aforest02r.rel      Scene
435648   map_space01_01c.rel      Scene
38240   map_lobby_02c.rel      Scene
412544   map_lobby_02n.rel      Scene
666976   map_aforest02n.rel      Scene
19904   map_aancient02_03r.rel      Scene
38240   map_lobby_03c.rel      Scene
412768   map_lobby_03n.rel      Scene
73792   map_aforest02c.rel      Scene
165440   map_aancient02_04c.rel      Scene
38240   map_lobby_04c.rel      Scene
412768   map_lobby_04n.rel      Scene
537120   map_aancient02_04n.rel      Scene
16928   map_aancient02_04r.rel      Scene
38240   map_lobby_05c.rel      Scene
412640   map_lobby_05n.rel      Scene
8416   map_aforest01t.rel      Scene
30688   map_space01_00r.rel      Scene
38240   map_lobby_06c.rel      Scene
412736   map_lobby_06n.rel      Scene
12896   map_aforest01r.rel      Scene
500192   map_space01_00n.rel      Scene
38240   map_lobby_07c.rel      Scene
412672   map_lobby_07n.rel      Scene
729216   map_aforest01n.rel      Scene
415616   map_space01_00c.rel      Scene
38240   map_lobby_08c.rel      Scene
412640   map_lobby_08n.rel      Scene
72096   map_aforest01c.rel      Scene
462880   map_aancient03_00c.rel      Scene
38240   map_lobby_09c.rel      Scene
412640   map_lobby_09n.rel      Scene
485600   map_acity00_00n.rel      Scene
572768   map_aancient03_00n.rel      Scene
38240   map_lobby_10c.rel      Scene
414944   map_lobby_10n.rel      Scene
70144   map_acity00_00c.rel      Scene
52608   map_aancient03_00r.rel      Scene
14912   map_lobby_green_be00c.rel      Scene
123808   map_lobby_green_be00n.rel      Scene
108640   map_soccer12n.rel      Scene
13696   map_soccer12c.rel      Scene
14912   map_lobby_red_be00c.rel      Scene
123808   map_lobby_red_be00n.rel      Scene
27904   map_acave03_05r.rel      Scene
469696   map_aancient03_01c.rel      Scene
14912   map_lobby_yellow_be00c.rel      Scene
123808   map_lobby_yellow_be00n.rel      Scene
965696   map_acave03_05n.rel      Scene
108640   map_soccer11n.rel      Scene
345664   map_acave03_05c.rel      Scene
280736   map_machine01_00c.rel      Scene
988160   map_machine01_00n.rel      Scene
867936   map_machine01_00nm.rel      Scene
26400   map_machine01_00r.rel      Scene
13696   map_soccer11c.rel      Scene
13344   map_acave03_04r.rel      Scene
572416   map_aancient03_01n.rel      Scene
959872   map_acave03_04n.rel      Scene
249824   map_machine01_01c.rel      Scene
987456   map_machine01_01n.rel      Scene
867232   map_machine01_01nm.rel      Scene
24384   map_machine01_01r.rel      Scene
110880   map_acave03_04c.rel      Scene
57376   map_aancient03_01r.rel      Scene
433952   map_aancient03_02c.rel      Scene
10016   map_acave03_03r.rel      Scene
259584   map_machine01_02c.rel      Scene
986976   map_machine01_02n.rel      Scene
866528   map_machine01_02nm.rel      Scene
24160   map_machine01_02r.rel      Scene
960640   map_acave03_03n.rel      Scene
95360   map_acave03_03c.rel      Scene
21664   map_seabed02_02r.rel      Scene
1231264   map_seabed02_02nm.rel      Scene
86592   map_machine01_03c.rel      Scene
981600   map_machine01_03n.rel      Scene
861408   map_machine01_03nm.rel      Scene
8992   map_machine01_03r.rel      Scene
25600   map_acave03_02r.rel      Scene
964928   map_acave03_02n.rel      Scene
1547392   map_seabed02_02n.rel      Scene
303360   map_acave03_02c.rel      Scene
126368   map_machine01_04c.rel      Scene
982304   map_machine01_04n.rel      Scene
862752   map_machine01_04nm.rel      Scene
11200   map_machine01_04r.rel      Scene
571776   map_aancient03_02n.rel      Scene
27520   map_acave03_01r.rel      Scene
349504   map_seabed02_02c.rel      Scene
275648   map_machine01_05c.rel      Scene
987072   map_machine01_05n.rel      Scene
866656   map_machine01_05nm.rel      Scene
26048   map_machine01_05r.rel      Scene
966112   map_acave03_01n.rel      Scene
316096   map_acave03_01c.rel      Scene
49376   map_aancient03_02r.rel      Scene
240128   map_aancient03_03c.rel      Scene
28608   map_acave03_00r.rel      Scene
254720   map_machine02_00c.rel      Scene
856960   map_machine02_00n.rel      Scene
725280   map_machine02_00nm.rel      Scene
23936   map_machine02_00r.rel      Scene
966016   map_acave03_00n.rel      Scene
347840   map_acave03_00c.rel      Scene
33568   map_seabed02_01r.rel      Scene
1233024   map_seabed02_01nm.rel      Scene
249152   map_machine02_01c.rel      Scene
856576   map_machine02_01n.rel      Scene
724896   map_machine02_01nm.rel      Scene
24064   map_machine02_01r.rel      Scene
10432   map_acave02_04r.rel      Scene
509376   map_acave02_04n.rel      Scene
1549152   map_seabed02_01n.rel      Scene
121152   map_acave02_04c.rel      Scene
241216   map_machine02_02c.rel      Scene
856736   map_machine02_02n.rel      Scene
725056   map_machine02_02nm.rel      Scene
23712   map_machine02_02r.rel      Scene
565568   map_aancient03_03n.rel      Scene
12576   map_acave02_03r.rel      Scene
21184   map_aancient03_03r.rel      Scene
513984   map_acave02_03n.rel      Scene
99968   map_machine02_03c.rel      Scene
851360   map_machine02_03n.rel      Scene
720160   map_machine02_03nm.rel      Scene
10432   map_machine02_03r.rel      Scene
152032   map_acave02_03c.rel      Scene
490912   map_seabed02_01c.rel      Scene
221856   map_aancient03_04c.rel      Scene
26752   map_acave02_02r.rel      Scene
136160   map_machine02_04c.rel      Scene
853440   map_machine02_04n.rel      Scene
721792   map_machine02_04nm.rel      Scene
14528   map_machine02_04r.rel      Scene
516576   map_acave02_02n.rel      Scene
329792   map_acave02_02c.rel      Scene
565312   map_aancient03_04n.rel      Scene
215296   map_machine02_05c.rel      Scene
856928   map_machine02_05n.rel      Scene
856928   map_machine02_05nm.rel      Scene
19040   map_machine02_05r.rel      Scene
19872   map_aancient03_04r.rel      Scene
25952   map_acave02_01r.rel      Scene
516832   map_acave02_01n.rel      Scene
32800   map_seabed02_00r.rel      Scene
312736   map_acave02_01c.rel      Scene
1233312   map_seabed02_00nm.rel      Scene
421152   map_ruins01_00c.rel      Scene
732992   map_ruins01_00n.rel      Scene
33952   map_ruins01_00r.rel      Scene
1549408   map_seabed02_00n.rel      Scene
27008   map_acave02_00r.rel      Scene
516896   map_acave02_00n.rel      Scene
436352   map_ruins01_01c.rel      Scene
733184   map_ruins01_01n.rel      Scene
34816   map_ruins01_01r.rel      Scene
1216   map_aboss01c.rel      Scene
187808   map_ruins01_02c.rel      Scene
729408   map_ruins01_02n.rel      Scene
14144   map_ruins01_02r.rel      Scene
338016   map_acave02_00c.rel      Scene
28800   map_aboss01n.rel      Scene
522400   map_seabed02_00c.rel      Scene
47616   map_acave01_05r.rel      Scene
432768   map_ruins02_00c.rel      Scene
730272   map_ruins02_00n.rel      Scene
36128   map_ruins02_00r.rel      Scene
493088   map_acave01_05n.rel      Scene
596320   map_acave01_05c.rel      Scene
608   map_aboss01r.rel      Scene
1216   map_aboss02c.rel      Scene
12448   map_acave01_04r.rel      Scene
429920   map_ruins02_01c.rel      Scene
730464   map_ruins02_01n.rel      Scene
33632   map_ruins02_01r.rel      Scene
487744   map_acave01_04n.rel      Scene
130176   map_acave01_04c.rel      Scene
53984   map_aboss02n.rel      Scene
204704   map_ruins02_02c.rel      Scene
727456   map_ruins02_02n.rel      Scene
17568   map_ruins02_02r.rel      Scene
480   map_aboss02r.rel      Scene
11328   map_acave01_03r.rel      Scene
486752   map_acave01_03n.rel      Scene
136576   map_acave01_03c.rel      Scene
19744   map_aboss03c.rel      Scene
352160   map_aboss03n.rel      Scene
30048   map_acave01_02r.rel      Scene
526912   map_seabed01_00c.rel      Scene
490624   map_acave01_02n.rel      Scene
387648   map_acave01_02c.rel      Scene
34688   map_seabed01_02r.rel      Scene
1466208   map_seabed01_00n.rel      Scene
1162176   map_seabed01_00nm.rel      Scene
37216   map_seabed01_00r.rel      Scene
1161216   map_seabed01_02nm.rel      Scene
29600   map_acave01_01r.rel      Scene
1465248   map_seabed01_02n.rel      Scene
491328   map_acave01_01n.rel      Scene
372704   map_acave01_01c.rel      Scene
513536   map_seabed01_01c.rel      Scene
3808   map_aboss03r.rel      Scene
26848   map_acave01_00r.rel      Scene
465504   map_seabed01_02c.rel      Scene
1466048   map_seabed01_01n.rel      Scene
1162048   map_seabed01_01nm.rel      Scene
36256   map_seabed01_01r.rel      Scene
490304   map_acave01_00n.rel      Scene
363776   map_acave01_00c.rel      Scene
64   vssver.scc      Scene
886   map_acave01_00.tam      Scene
210   map_seabed01_01m.tam      Scene
886   map_acave01_01.tam      Scene
290   map_seabed01_01.tam      Scene
886   map_acave01_02.tam      Scene
210   map_seabed01_00m.tam      Scene
886   map_acave01_03.tam      Scene
290   map_seabed01_00.tam      Scene
886   map_acave01_04.tam      Scene
858   map_ruins02_02.tam      Scene
130   map_seabed02_00.tam      Scene
886   map_acave01_05.tam      Scene
858   map_ruins02_01.tam      Scene
986   map_acave02_00.tam      Scene
858   map_ruins02_00.tam      Scene
858   map_ruins01_02.tam      Scene
90   map_seabed02_00m.tam      Scene
858   map_ruins01_01.tam      Scene
986   map_acave02_01.tam      Scene
858   map_ruins01_00.tam      Scene
42   map_aboss01.tam      Scene
986   map_acave02_02.tam      Scene
130   map_seabed02_01.tam      Scene
538   map_machine02_05.tam      Scene
538   map_machine02_04.tam      Scene
986   map_acave02_03.tam      Scene
538   map_machine02_03.tam      Scene
986   map_acave02_04.tam      Scene
90   map_seabed02_01m.tam      Scene
538   map_machine02_02.tam      Scene
306   map_acave03_00.tam      Scene
538   map_machine02_01.tam      Scene
538   map_machine02_00.tam      Scene
306   map_acave03_01.tam      Scene
110   map_seabed02_02.tam      Scene
622   map_machine01_05.tam      Scene
306   map_acave03_02.tam      Scene
622   map_machine01_04.tam      Scene
306   map_acave03_03.tam      Scene
622   map_machine01_03.tam      Scene
622   map_machine01_02.tam      Scene
306   map_acave03_04.tam      Scene
622   map_machine01_01.tam      Scene
190   map_soccer11.tam      Scene
306   map_acave03_05.tam      Scene
622   map_machine01_00.tam      Scene
102   map_lobby_yellow_be00.tam      Scene
190   map_soccer12.tam      Scene
102   map_lobby_red_be00.tam      Scene
666   map_acity00_00.tam      Scene
102   map_lobby_green_be00.tam      Scene
362   map_space01_00.tam      Scene
150   map_lobby_10.tam      Scene
150   map_lobby_09.tam      Scene
150   map_lobby_08.tam      Scene
150   map_lobby_07.tam      Scene
150   map_lobby_06.tam      Scene
150   map_lobby_05.tam      Scene
158   map_aforest02.tam      Scene
362   map_space01_01.tam      Scene
150   map_lobby_04.tam      Scene
150   map_lobby_03.tam      Scene
150   map_lobby_02.tam      Scene
150   map_lobby_01.tam      Scene
622   map_amachine01_00.tam      Scene
606   map_labo00_00.tam      Scene
70   map_jungle07_04.tam      Scene
362   map_space01_02.tam      Scene
70   map_jungle07_03.tam      Scene
622   map_amachine01_01.tam      Scene
70   map_jungle07_02.tam      Scene
70   map_jungle07_01.tam      Scene
70   map_jungle07_00.tam      Scene
622   map_amachine01_02.tam      Scene
362   map_space02_00.tam      Scene
198   map_jungle06_00.tam      Scene
622   map_amachine01_03.tam      Scene
158   map_jungle05_00m.tam      Scene
198   map_jungle05_00.tam      Scene
622   map_amachine01_04.tam      Scene
622   map_amachine01_05.tam      Scene
538   map_amachine02_00.tam      Scene
362   map_space02_01.tam      Scene
538   map_amachine02_01.tam      Scene
70   map_jungle03_00m.tam      Scene
538   map_amachine02_02.tam      Scene
90   map_jungle03_00.tam      Scene
70   map_jungle02_00m.tam      Scene
538   map_amachine02_03.tam      Scene
90   map_jungle02_00.tam      Scene
362   map_space02_02.tam      Scene
538   map_amachine02_04.tam      Scene
106   map_jungle01_00m.tam      Scene
602   map_jungle01_00.tam      Scene
538   map_amachine02_05.tam      Scene
130   map_aancient01_04.tam      Scene
158   map_forest02.tam      Scene
362   map_vs01_00.tam      Scene
130   map_ancient01_00.tam      Scene
218   map_darkfalz00.tam      Scene
666   map_city00_00.tam      Scene
130   map_ancient01_01.tam      Scene
306   map_cave03_05.tam      Scene
130   map_aancient01_03.tam      Scene
362   map_vs01_01.tam      Scene
130   map_ancient01_02.tam      Scene
306   map_cave03_04.tam      Scene
130   map_ancient01_03.tam      Scene
306   map_cave03_03.tam      Scene
306   map_cave03_02.tam      Scene
130   map_ancient01_04.tam      Scene
362   map_vs01_02.tam      Scene
130   map_aancient01_02.tam      Scene
306   map_cave03_01.tam      Scene
306   map_cave03_00.tam      Scene
986   map_cave02_04.tam      Scene
986   map_cave02_03.tam      Scene
986   map_cave02_02.tam      Scene
986   map_cave02_01.tam      Scene
818   map_vs02_00.tam      Scene
130   map_aancient01_01.tam      Scene
986   map_cave02_00.tam      Scene
886   map_cave01_05.tam      Scene
886   map_cave01_04.tam      Scene
886   map_cave01_03.tam      Scene
886   map_cave01_02.tam      Scene
818   map_vs02_01.tam      Scene
886   map_cave01_01.tam      Scene
158   map_boss01sw.tam      Scene
886   map_cave01_00.tam      Scene
50   map_boss08.tam      Scene
818   map_vs02_02.tam      Scene
130   map_aancient01_00.tam      Scene
158   map_boss07.tam      Scene
310   map_boss06.tam      Scene
218   map_boss05.tam      Scene
290   map_seabed01_02.tam      Scene
         
3536   map_lobby_01o.dat      SET
4964   map_lobby_02o.dat      SET
3536   map_lobby_03o.dat      SET
3536   map_lobby_04o.dat      SET
4624   map_lobby_05o.dat      SET
4148   map_lobby_06o.dat      SET
3536   map_lobby_07o.dat      SET
3672   map_lobby_08o.dat      SET
3740   map_lobby_09o.dat      SET
4760   map_lobby_10o.dat      SET
1564   map_lobby_green_be00o.dat      SET
1564   map_lobby_red_be00o.dat      SET
1700   map_lobby_soccer01o.dat      SET
1700   map_lobby_soccer02o.dat      SET
1564   map_lobby_yellow_be00o.dat      SET
272   vssver.scc      SET
